SRC,TGT,VOT,RES,YEA,DAT,TXT
Jclemens,Sgeureka,1,1,2008,"19:18, 10 December 2008","'''Support''' My recent interactions with him have borne out others' statements about his balance and reasonableness in cleanup, and his AfD conduct has been reasonable and appropriate."
Lankiveil,thedemonhog,1,1,2008,"11:24, 1 July 2008","'''Support''', in this user's last RfA, I opposed because I felt that the user had not gained experience in a wide enough range of areas and topics.  And while I would like to see some more substantial content creation on an article that does not relate to a television programme, the user has been making enough useful contributions to XfD and projectspace that I can justify supporting this nomination.  Also, I find it very unlikely that this user would deliberately misuse the tools."
WilyD,Synergy,-1,-1,2008,"11:52, 8 September 2008","Hate to say it, but ""doesn't show a great understanding of the rules (examples above)"", plus ""can't point to significant examples of content creation"" just means ""not ready"", as far as I can see."
Tiptoety,Aitias,-1,-1,2008,"04:51, 18 May 2008","'''Oppose''' - I Have to agree with [[User:Shoessss]] here, the majority of Aitias's edits do not show any thought, I mean there is not much skill or thought process need to determine a edit as vandalism and click the revert button. Like Ballonman I understand candidates do not need to be versatile in every are of the 'pedia, nor do they need much mainspace work, ''but'' I still like to see some as it demonstrates the candidates ability to resolve disputes and work well with other users."
Jamesontai,KnightLago,1,1,2008,"23:52, 31 March 2008",'''Support''' Very thorough editor.  Knowledgeable on wiki topics and guidelines.  Good luck on your adminship!
Dfrg.msc,Master of Puppets,1,1,2008,"08:32, 6 February 2008",'''Tarragon Support''' Great and venerable editor - best of luck my friend! <b>
KojiDude,CapitalR,-1,1,2008,"03:52, 25 April 2008","'''Weak Oppose''' No specific reason, I just think that you would be better off not being an admin. Your edits are great as of now, but if you get the tools it will change the way you look at editting.--"
JoshuaZ,Ynhockey,1,1,2008,"02:10, 23 October 2008","'''support''' Editor likes hockey which is bad. But he likes Bleach which is good. Ok, joking aside, Ynhockey is a competent editor with better understanding of wikimarkup then I probably will ever have. He's one of the few editors on the Israel-Palestinians articles I've seen who seems to both understand that NPOV is not the same one's personal POV and moreover seems to be genuinely interested in achieving NPOV content. I find the editor's response in question 1 about experience issues to be while not completely compelling to be very reasonable especially given that the answers to the other questions generally demonstrate good understanding of wiki process."
Erik the Red 2,Wisdom89,1,-1,2008,"22:40, 7 November 2008","'''Wait, what?''' Okay, so normally I have a pretty good idea of who is and who isn't an admin. I am shocked- shocked to learn that this user isn't an admin. Maybe it's because he is on so many ""Admins that I trust"" lists... Erik the <font color=""red"">"
EJF,Wisdom89,1,-1,2008,"19:44, 20 April 2008","Damnit, I was going to vote pre-tranclusion but for the rather catching notice in the discussion section. A+++++++++++++ eBayer."
theoneintraining,Wisdom89,0,-1,2008,"05:00, 8 November 2008","'''Strong Neutral''' I agree with Shapiros10, I'm Torn like Natalie Imbruglia singing Torn in a town called Torn.--"
KojiDude,Choess,1,1,2008,"02:56, 16 August 2008","'''Support''' Only thing that worries me is the Talk page edits; really spread out (all but one of your highest editted talk pages are single digits), and Q3. Makes me think you haven't had a real brush with significant conflict here, which is something you'll face as an admin fairly regularly. But that's just a paranoid hunch, so not enough for an Oppose (would do a ""weak"" support, but that's not my style) :-) You = Trustworthy --"
Maximillion Pegasus,Addshore,1,-1,2008,"20:54, 14 May 2008","'''Support''' - At first, I thought Addshore already was an administrator. Will be great with the tools."
Rogerd,MONGO,1,-1,2008,"21:17, 20 January 2008",'''Strongest Possible Unqualified Support''' The good things that this editor has done for the project outweigh the negative by leaps and bounds.  I am confident that he won't misuse the tools.  Wikipedia needs more admins that are not afraid to stand up to POV pushers and junk science.  I think his de-sysoping was a travesty. --
DavidWS,Addshore,1,1,2008,"15:04, 1 November 2008","'''Support''' - I trust him, he's been around.  'Nuff said."
NHRHS2010,Hurricanehink,1,1,2008,"03:13, 11 March 2008","'''Support #25''' Hopefully I won't run into edit conflict. [[User:NHRHS2010|<span style=""background:black;color:red;font:10pt comic sans ms"">NHRHS</span>]][[User talk:NHRHS2010|<span style=""background:red;color:black;font:10pt verdana"">2010</span>]]"
Cyclonenim,Everyking,1,-1,2008,"21:19, 25 August 2008",'''Support''' — Meets
GDonato,MONGO,1,-1,2008,"13:57, 19 January 2008",'''Support''' Mainly due to experience.
Dlohcierekim,Aitias,1,1,2008,"00:16, 11 September 2008",'''<s>Support</s> Make it [[absolutist|absolutely]] strong  support''' even better than last time.
Jauerback,Doczilla,1,1,2008,"16:04, 13 February 2008",'''Support''' definitely.  <b>
Dendodge,Porchcrop,-1,-1,2008,"09:12, 2 March 2008","'''Strong Oppose:'''  As per [[WP:SNOW]], I reccomend that you withdraw your RfA until you have more experience to avoid disappointment.  You do not have a snowball in hell's chance of passing with only 149 edits.  Your arguments were not very well presented.  [[User: Dendodge|'''<em style=""font-family:Bradley Hand ITC;color:#008000"">George D. Watson</em>''' (Dendodge)]].<small>[[User talk:Dendodge|Talk]]</small><sup>"
EJF,Staffwaterboy,-1,-1,2008,"19:16, 6 March 2008","Sorry, not enough experience yet and Kurt Weber-like concerns."
Sharkface217,Roger Davies,1,1,2008,"01:59, 31 January 2008",'''Strong Support''' An incredibly dedicated user who will make good use of the tools. --'''
Anthony.bradbury,Seresin,1,1,2008,"16:16, 9 February 2008","'''Support''' This user is clearly exceptionally well qualified. This RfA contains, so far, nineteen deleted comments, which is a record since I have been here. Only 21 months, of course, with ten as admin! --<font color=""Red"">"
Werdan7,Stwalkerster,1,1,2008,"21:09, 24 March 2008",'''Support''' No concerns--
GlassCobra,Karanacs,1,1,2008,"00:18, 19 June 2008",'''Support''' Looks good.
EricV89,George The Dragon,-1,-1,2008,"06:48, 10 August 2008","'''Weak Oppose''' - Normally I wouldn't oppose but per LAA, I have to. --<font face=""Bookman Old Style"" color=""green"" size=""4"">"
DarkFalls,Geni,0,-1,2008,"11:15, 21 August 2008","I probably won't change to either support or oppose, but I was worried about the findings on the Brandt wheel war. ''""Geni has a history of inappropriate use of admin tools. Notable misuses have included a protect/unprotect war on an Arbitration Committee election page, an edit war over the site notice, and unprotection of an article listed at WP:OFFICE.""'' Can you please elaborate on the findings (a simple explanation of what happened) and how you would do things differently if each incident occurs again. Cheers. &mdash;"
Meisterkoch,StephenBuxton,1,1,2008,"14:04, 6 July 2008",'''Support''' -
JayHenry,Karanacs,1,1,2008,"04:02, 18 June 2008","'''Strong Support''' super smart, hard working, helpful, mature and patient.  I've been impressed with everything I've seen from this editor. --"
GlassCobra,Bjweeks,1,1,2008,"00:23, 19 June 2008","'''Support''' Seems fine. Opposes aren't really convincing, and we need more admins working with images."
BanRay,Victuallers,1,1,2008,"17:08, 16 January 2008","'''Support''' - <small><span style=""border:1px solid black;padding:1px;"">[[User:BanRay|<font style=""color:#fef;background:black;"">'''Ban'''</font>]]"
Olaf Davis,Dendodge,0,-1,2008,"17:58, 8 December 2008","'''Neutral''' The BLP thing and - to a lesser extent - your reluctance to give IPs a <nowiki>{{2nd chance}}</nowiki> are slightly concerning, but not enough to push me to oppose. Best wishes,"
Asenine,Joseph Solis in Australia,-1,-1,2008,"08:35, 28 June 2008","'''Strong oppose''' - Great way to interact with the community by saying you hate people, yeah. Just like [http://en.wikipedia.org/w/index.php?title=User_talk:Gimmetrow&diff=217902254&oldid=217892821 this]. <small><span style=""border:1px solid black;padding:1px;"">"
Realist2,Davnel03,0,-1,2008,"19:34, 10 July 2008",'''Neutral''' - Per your own introduction and the opposes already mentioned. Sorry. You seem like the type of person that might go on a vandalism spree when you get bored of wikipedia and decide you no longer care. —
Mizu onna sango15,Finalnight,1,-1,2008,"05:38, 15 July 2008",'''Support'''. Yep. &mdash;
Tiptoety,SchfiftyThree,-1,-1,2008,"21:58, 4 September 2008","'''Oppose''' - The answer to question four is a bit concerning, and clearly demonstrates a lack of understanding when it comes to the protection policy. First off protection is not the end all know all when it comes to edit wars and often it is a select group of editors that are being disruptive opposed to everyone envolved, and that can often be resolved with blocking those who are causing the disruption. Second, SchfiftyThree stated above: ""''If edit wars happened on an article I was involved with, I'd discuss the situation on its talk page about the constant edit warring, and if the users have been warned for edit warring, I'd probably direct them to the discussion on the talk page according to the edit war, and if I protected the article until the situation clears out, I'd let them know.''"". He could not be more wrong, admin tool should ''never'' be used when the admin performing the action is involved in the dispute, and simply notifying the involved parties that you are taking admin action X does not make it ok. I feel like SchfiftyThree's answer to this question is one from a user who has a whole lot of anti-vandalism experience, (judging by him mostly wanting to protect for vandalism reasons) and not a whole lot of dispute resolution or article related experience, and IMO that is needed to be a successful admin."
Peregrine Fisher,Sgeureka,-1,1,2008,"20:16, 12 December 2008","'''Oppose''' - Hearts in the right place, but has trouble with compromise and consensus. -"
Antandrus,R. Baley,1,1,2008,"20:33, 9 April 2008","'''Yes''', absolutely.  No worries here."
MPerel,Geni,1,-1,2008,"04:33, 17 March 2008","'''Support''' Geni has been around forever and I always enjoy hearing his valuable, unique perspective on things.  Short answers?  That’s Geni’s style, but he gets his message across.  He’s dedicated to the project and I believe him when he says he’s learned from his mistakes.  The tools will help him in the work he’s productive and good at doing.  --"
Cyclonenim,IMatthew,1,-1,2008,"10:09, 27 September 2008",'''Support''' — We need more content-writing admins. This support pends no serious opposes in future. —'''
Pete.Hurd,Protonk,1,1,2008,"06:07, 16 October 2008","'''Support''' familiar with his work at AfD & elsewhere, trust with tools."
Vishnava,Happyme22,1,1,2008,"06:55, 9 July 2008","You da man. '''<font face=""Verdana"">"
Trusilver,Islander,1,1,2008,"03:04, 14 January 2008",'''Support'''. I think that this is probably one of the most clueful self-noms I have ever seen. The answers to his questions more than make up for any issues that I have with borderline projectspace experience. I found his answer to O-4 refreshing - I think that a lot of people say they are in support of admin recall because it looks good that they are willing to let the community recall them on a whim. I like to see an honest answer from someone that has reservations about that optional process.
Charitwo,Cobi,1,-1,2008,"01:51, 8 March 2008","'''Support''' My reasons still have not changed, he definitely deserves it. --"
