SRC,TGT,VOT,RES,YEA,DAT,TXT
My76Strat,Writ Keeper,1,1,2012,"18:52, 20 October 2012","I am pleased to support this nomination. I am particularly pleased with the answers provided to all of the questions, while being impressed by the answer to my own question; very impressed! <font color=""#FF4500;""><i>76</i></font><u>Strat</u>&nbsp;<small><sup>"
Hipocrite,Avicennasis,-1,-1,2012,"13:04, 21 May 2012","'''Oppose''' Promises to be open to recall are made ''ad captandum vulgus'', and are unenforceable."
Jac16888,De728631,1,1,2012,"22:56, 26 July 2012",'''Support''' as nom --
Newyorkbrad,SwisterTwister,1,-1,2012,"13:14, 26 June 2012","'''Support'''. Fully qualified candidate. The answers to the questions could stand to be a little longer, per Secret's comment below, but they don't cause me to doubt the candidate's qualifications and RfA is not a writing contest."
Wizardman,SarahStierch,1,1,2012,"17:12, 25 July 2012","[[User:Wizardman|<span style=""color:#030"">'''''Wizardman'''''</span>]] <sub>"
Adjwilley,Bbb23,1,1,2012,"00:26, 15 July 2012","'''Support''' - Wow! A triple nomination. Is that what it takes to pass an RfA these days? :-)  Seriously though, I am impressed with Bbb23's responses to the questions, and I don't have any reason to oppose this nomination. While perusing his talk page archives I turned up an old, unsigned, undated 3RR warning from a couple years ago, but when I looked up the article in question I didn't see any clear 3RR violation, unless you call [http://en.wikipedia.org/w/index.php?title=Ryan_Seacrest&diff=399175005&oldid=399173483 adding a reference] or [http://en.wikipedia.org/w/index.php?title=Ryan_Seacrest&diff=399175005&oldid=399173483 repairing a broken header] a revert. I'm sure Bbb will be a great administrator. <span style=""font-family:times; font-size:10.2pt"">~"
Anbu121,Harrias,1,1,2012,"18:52, 1 December 2012",'''Support''' Answers to the questions reflect solid Judgment. I especially liked the answers to the questions 4 and 8. --
Reaper Eternal,Crisco 1492,1,1,2012,"12:00, 27 May 2012","'''Support''' - This user's contributions to [[Belenggu]] show that he knows how to contribute to content. Additionally, a read over several of his DYKs showed no evidence of copyright violations or plagiarism that occasionally plague them. (Most of the sources are in Indonesian, so I was only able to read and check for continuity/style changes.) His GA reviews, such as [[Talk:X (The X-Files)/GA1]], show a careful eye for detail. Contributing to [[Wikipedia:Featured article candidates/Chrisye/archive1|featured content]] is an excellent plus. Finally, a review of his deleted edits show good understanding of the speedy deletion and PROD policies. About the only mistake I found was when he accidentally moved a userspace draft to [[User:Surabaya (fictional work)]], and tagged it as U1 (user request to delete page in ''his own'' userspace) rather than U2 (no such user) or G7 (author request to delete)."
My76Strat,Harrias,1,1,2012,"13:24, 28 November 2012",'''Support''' - Per nomination.
Sparklism,Sergecross73,1,1,2012,"08:37, 19 November 2012","'''Support'''. Great contributor, and the excellent response to Q17 demonstrates the kind of level-headed approach required by a prospective admin."
Minimac,Lord Roem,1,-1,2012,"06:32, 10 June 2012",'''Support''' Nice range of solid contributions. Deserves the mop for that along with four barnstars.
GabeMc,KTC,1,1,2012,"08:12, 22 December 2012",'''Support'''. - Thanks for being willing to help out. Good luck!
Spencer,Jenks24,1,1,2012,"04:42, 23 May 2012",'''Support''' per nom; well-rounded editor. '''
ItsZippy,MikeLynch,1,1,2012,"18:14, 14 January 2012","'''Support''' - Looks like a very storng, trustworthy and dedicated editor; would be a great asset as an admin."
Rschen7754,Fayenatic london,1,1,2012,"02:07, 14 February 2012","'''Support''' Looks like a good editor. I've read the diffs pointed out below, and the comments seem fairly mild. If that's what they were saying to every editor, then that might be cause for concern, but others have indicated that that isn't the case. --'''"
Érico Júnior Wouters,Scottywong,1,1,2012,"13:52, 29 March 2012",'''Support''' '''
Callanecc,Monty845,1,1,2012,"00:37, 21 November 2012","'''Support''' Another one to which I say ""about time"", this is one I was hoping would come soon. I have no issues with handing Monty the mop. '''"
Dennis Brown,The Determinator,-1,-1,2012,"16:06, 15 June 2012","'''Oppose''' - I like boldness, and try to reward it when I can, as it shows independence and a willingness to take calculated risks, traits I approve of.  For that, I commend you.  However, I think you are not quite ready to play the role of janitor and you need to have more experience to benefit from the use of the tools.  I will be happy to reconsider your candidacy in the future."
Titodutta,Bgwhite,1,1,2012,"11:59, 19 November 2012","'''Support''' - I dislike to support '''as nom'''. In [[Wikipedia:Requests_for_adminship/Ekabhishek|another RFA]] too I mentioned this. Noms' and con-noms' votes should be automatically counted (unless otherwise indicated by them). My nomination comment clearly indicates that I am supporting the candidate. So, writing a support statement again is unnecessary. But, I need to keep doing this until the rule is changed.. and as those TParis etc counters count supports in this section only). --"
Townlake,Monty845,-1,1,2012,"04:48, 22 November 2012","Virtually no content work in the last two months, not much evidence on candidate's talk page of recent collaboration work, the censorship user box is a red flag and the related Q5 answer is, candidly, nonsense. Too many unknowns here."
Bluerasberry,Σ,1,-1,2012,"14:03, 2 October 2012",'''Support''' per Kudpung. This user also has an excellent user and talk page.
Glrx,AutomaticStrikeout,-1,-1,2012,"19:19, 15 October 2012","'''Sigh'''. Edit count (11,500) is fine; distribution fine. Six months is enough in my book as long as there is a clear picture. Q1 is weak: ""dealing with persistent vandals"", but only 14 [[WP:AIV]] edits. Q3 lacks detail: Mea culpas are OK, but I'm at a loss for what happened and what was learned. (Q6 was answered while I was writing this oppose; it does not explain what was wrong.) Q1&ndash;Q3 put me on the fence. Sampling some AfD votes gives me some trouble; I want to see some reasoning displayed -- more than voting ""per nom"". When anybody writes an article, they invest some significant effort, and I think some effort should be spent explaining why an article should be deleted. (See A4, ""the best way to try to prevent someone from walking away is to politely explain to them why their article was deleted"".) Some tentative AfD nominations give me more trouble: ""I don't think this is notable"";[http://en.wikipedia.org/wiki/Wikipedia:Articles_for_deletion/BananaMan] ""The subject of this article may not meet our notability guidelines"";[http://en.wikipedia.org/wiki/Wikipedia:Articles_for_deletion/Ed_Buckner] ""This article may or may not be notable....""[http://en.wikipedia.org/wiki/Wikipedia:Articles_for_deletion/Bibiyapur] An AfD asks other editors to weigh in and spend some effort on the article; that request should not be made lightly. ""May not"" isn't satisfying. I'm off the fence. I need evidence of a clear understanding of WP pillars."
Paul Erik,Bagumba,1,1,2012,"16:42, 21 August 2012","I reviewed a sampling of contributions over the past six months, and did not see any red flags. Appears to be sensible and communicative. Happy to support. <font face=""Comic sans MS"">"
DeltaQuad,Mlpearc,1,-1,2012,"18:45, 4 August 2012",No one beats the nom support :) --
Hahc21,Bagumba,1,1,2012,"20:10, 27 August 2012",'''SUpport''' Why not. —
Mitchazenia,SarahStierch,1,1,2012,"01:11, 21 July 2012","'''<s>Oppose''' Has poor choices of bars.</s> '''Strong support''' &ndash; I don't need to explain why she wouldn't pass,. She is the queen of outreach and a fun character. <span style=""font-family:Poor Richard;color:red;"">Mitch<span style=""font-family:Georgia;color:black;""><big>'''32'''</big><sup>("
Dennis Brown,Harrias,1,1,2012,"13:30, 27 November 2012","'''Support''' - Almost the exact oppose of some recent candidates, with lots of article content and virtually no admin area experience.  This is fine as we should support diversity and this editor has shown they can work with others cooperatively in other areas and isn't likely to jump carelessly into unfamiliar waters.  Diversity in the admin corp is just as important as diversity in our editors, as it makes us stronger and more balanced.  My primary criteria of a good demeanor and attitude are easily met here, so I'm happy to support."
David Gerard,SarahStierch,1,1,2012,"23:56, 21 July 2012",'''Support'''. But of course -
Deathlaser,Avicennasis,-1,-1,2012,"16:38, 27 May 2012","'''Oppose''' per all the reasons above.--<small><span style=""border:1px solid #0000ff;padding:1px;"">"
,The Determinator,0,-1,2012,,
Joe Decker,SarahStierch,1,1,2012,"03:58, 23 July 2012","[[WP:100]], review of contributions, Teahouse work, nominations. --"
Sp33dyphil,Σ,1,-1,2012,"00:33, 4 October 2012","'''Support''' great person, knows Wikipedia's policies and guidelines really well, will make a helpful admin. Nuff said. --"
