SRC,TGT,VOT,RES,YEA,DAT,TXT
Sjakkalle,Everyking,1,-1,2009,"15:38, 8 May 2009","'''Support'''. Encyclopedic contributions have always been exemplary, and whatever behavioral problems there are long gone. The desysop was in my view a mistake, since there was no misuse of the admin tools. I disagree slightly with his view on the amount of discretion an admin has on AFD closures in that there is a duty to uphold the verifiability policy, but the times this comes into conflict with consensus are actually very rare. Even so, Everyking rarely (if ever) closes discussions, so I cannot see that mattering."
Ijanderson977,Willking1979,-1,-1,2009,"18:10, 26 May 2009","'''Oppose''' Needs more work with XFDs, tools ect. A good article editor, but not suitable for Adminship just yet. There is room for improvement. Sorry"
Theleftorium,Momusufan,-1,-1,2009,"18:35, 28 December 2009","'''Oppose''' I'd like to see a bit more content work, sorry. '''''"
Dlohcierekim,Billinghurst,1,1,2009,"12:54, 29 May 2009","'''Support''' meets my standards. already admin on wiki source. so far opposers have not presented anything for me to oppose over. Cheers,"
Ktr101,Pr3st0n,1,-1,2009,"22:17, 22 September 2009","'''Moral Support''' Your heart is in the right place, even if you don't have the experience."
Feydey,ISD,0,-1,2009,"21:11, 29 September 2009","'''Neutral''', pending answers to Zzuuzz's questions."
Brianherman,The Earwig,1,1,2009,"10:20, 12 October 2009",'''Support'''.
Rm w a vu,Ottava Rima,1,-1,2009,"22:14, 3 April 2009","'''Support''' as I think that controversial admins are much more fun than controversial editors. Plus, with most of the controversy, OR is usually right in the way he steers the boat, even if it is in a somewhat sociopathic way. But we're all at computers, so nobody can actually ause harm, so to me,  that's fine. It's called tough love. --"
Abecedare,Tcncv,1,1,2009,"19:10, 11 October 2009",'''Support''' Good editing record and temperament. I am particularly impressed with the honest and  ''thoughtful'' answer to the RFA questions.
Juliancolton,Rambo's Revenge,1,1,2009,"13:38, 4 May 2009","Does good work, no reason to believe he'd misuse the tools. –'''"
Star Mississippi,Ironholds,1,-1,2009,"01:33, 20 March 2009","'''Support''' no issues among our interactions <font face=""Verdana""><font color=""6600FF"">"
Tikiwont,Fribbulus Xax,1,1,2009,"19:50, 7 November 2009","'''Support''' - Looks fine. I found one recent declined speedy but nothing worrying. [[WP:SB]] leads to the sandbox, though;) --"
Lankiveil,Shubinator,1,1,2009,"07:16, 30 December 2009","'''Support''', no problems here; obviously capable of reading documentation ''before'' jumping in and doing anything rash!"
Power.corrupts,TheDJ,1,1,2009,"15:49, 22 April 2009",'''Support''' Will in all likelihood be an excellent admin.
Davewild,Mjroots,1,1,2009,"07:55, 20 September 2009","'''Support''' Looks like a good candidate, can't see anything that make me think you will misuse the tools."
Rspeer,Fences and windows,-1,1,2009,"04:51, 19 November 2009","I must '''oppose''', because his interpretation of the username policy seems to endorse religiously-motivated username blocks. Names that have religious connotations should not be conflated with being ""offensive"". It's a bad idea. The policy doesn't really support this, and when people have placed username blocks for religious reasons in the past, it has been done unevenly. The net result of religiously-motivated username blocks is to favor religious beliefs that are well-regarded in English-speaking countries and penalize those that are distrusted minorities."
Antandrus,Baseball Bugs,1,-1,2009,"00:31, 10 March 2009",'''Support'''; of course.
S Marshall,Killiondude,1,1,2009,"15:19, 4 August 2009","Bit young for my personal taste, but I have a good feeling about this one.—"
blurpeace,Salavat,-1,-1,2009,"02:45, 16 November 2009","'''Oppose''', per Stifle, Coffee. Answers to questions are not satisfactory. Communication concerns. &ndash;"
Wizardman,Majorly,0,-1,2009,"19:26, 28 May 2009","Oppose per civility and drama issues, support per Ling.Nut's notes and the answer to Q9c. Torn right now as a result."
"Abraham, B.S.",Backslash Forwardslash,1,1,2009,"07:10, 30 May 2009","'''Support''' - I supported last time, and do the same now. Backslash Forwardslash is a good editor who has displayed sound judgement in admin related areas. I believe he will utilise the tools well. Cheers,"
Firefly322,RayAYang,1,-1,2009,"22:37, 15 October 2009","'''Strong Support''' Looks like a fine editor who will make a fine admin.  As for the saint pancake redirect, since it wasn't [[WP:OR]], we are supposed to [[WP:AGF]], and Wikipedia is supposed to be neither a [[moonbat]] nor a [[wingnut]] soapbox, then I would hope that the oppose !votes based on such an obvious [[WP:CENSOR]] issue will be rightfully ignored in evaluating this RfA. --"
Nick,Until It Sleeps,-1,-1,2009,"22:53, 20 August 2009","'''Oppose''' - The lack of collaboration, the lack of experience in editing without tools and the attitude shown by the user here simply makes it undesireable for this user to be given access to the administrator toolset. Using various buttons and programs to remove vandalism is fine, but it's rare for administrators to do nothing but revert and block vandals, eventually pretty much every administrator will have to deal with a content dispute or some other issue, even if it's only brought to their attention when they're doing vandalism patrol, and without well rounded experience here on Wikipedia, they're either going to get involved and are quite likely to make an error that causes further complications (blocking at the wrong time, not blocking at the right time etc) or they'll ignore what they've seen and carry on their merry way. Ignoring stuff (especially if there's no communication to other admnistrators, and with a lack of evidence of good communication in the case of UIS) is bad, making bad decisions far worse, but both options are undesireable, and on the evidence presented here, I'm worried that either option is a serious possibility."
Little Mountain 5,Drilnoth,1,1,2009,"01:09, 7 April 2009",'''Yep''' '''''
Royalbroil,Wtmitchell,1,1,2009,"04:27, 20 June 2009","'''Support''' has cared for a long time and is very trusted. Won't do anything thoughtless like delete the main page. '''<font color=""#000000"">"
Vintagekits,Everyking,1,-1,2009,"09:05, 13 May 2009",'''Support'''. per Giano and hell yes!
Gwen Gale,Al Ameer son,1,1,2009,"22:33, 21 March 2009",'''Support'''
Malinaccier,Jafeluv,1,1,2009,"21:53, 1 September 2009","No problem. Best of luck, '''"
ErikTheBikeMan,RegentsPark,-1,1,2009,"23:38, 27 January 2009",Have to '''oppose''' per the WTF section and little to no AFD experience.
Tony1,Mlaffs,1,1,2009,"15:46, 25 June 2009","'''Support'''—I'm impressed with his technical queries at [[Wikipedia_talk:Full-date_unlinking_bot|the full-date unlinking bot RFC]], which show a valuable skill-base along with his gnoming and copy-editing interests. Good answers above thus far."
Royalbroil,Pastor Theo,1,1,2009,"03:49, 2 July 2009","'''Support''' I've always been impressed, very trustworthy. '''<font color=""#000000"">"
Giants27,Altruism,0,-1,2009,"12:41, 28 August 2009","'''Neutral''' As to not pile on. Pay close attention to iMatthew's oppose there's a lot of helpful info there.--[[User talk:Giants27|<font face=""Bauhaus 93"" color=""black"" size=""3"">Giants27</font>]] ([[Special:Contributions/Giants27|<font color=""black"">c</font>]]<nowiki>|</nowiki>"
Majoreditor,Everyking,-1,-1,2009,"04:07, 14 May 2009",'''Oppose''' due to the wrong-headed answer to Q5 and the continued drama.
WereSpielChequers,Tyw7,-1,-1,2009,"12:41, 28 May 2009","'''Oppose''' unlike the other opposers I do think that a thousand edits is enough to assess whether a candidate is yet suitable, though I think that few editors would be ready with that level of activity. However one of the first edits I came to was [http://en.wikipedia.org/w/index.php?title=User_talk:Tyw7&diff=prev&oldid=292866941 this]. In future please try to criticise edits not editors. ''"
Gazimoff,Kww,-1,-1,2009,"19:39, 13 October 2009","'''Oppose''' Per DGG and even more per SoWhy. While I admit that Kww has produced some fine article work, I do not feel confident that they will use the tools in a calm manner. It's clear from the candidate's responses that they have strong opinions about various events, and I am concerned that those opinions will translate negatively into administrator actions should they gain the tools. What I would suggets to the candidate is to consider developing dispute resolution skills, either through offering to mediate cases for the Mediation Cabal or some other similar activity. Rather than vocalising their own opinions, I feel that Kww would benefit from the experience of learning to understand and balance the conficting opinions of others. Many thanks, '''''<font color=""green"">"
A Nobody,Maedin,1,1,2009,"00:31, 22 August 2009","For the second RfA in a row now, I am also joining the unanimous '''support'''!  The candidate meets [[User:A_Nobody/RfA#RfA_Standards]] by having never been blocked, being trusted enough by some admin to have rollback, has an interesting username explanation on her userpage and per her userbox is named Julie (a name I have always found pretty; in the totally unrealistic chance I ever had a daughter, it is up there on names I would go with; I like Kimberly also, but anyway...), the candidate has 8 DYK credits on top of her userpage and so is here to build the encyclopedia, no memorable negative interactions with me, and impressed other editors enough to earn five barnstars and one award.  And yes, interesting flicky pages to link to from userpage as after all, in addition to finding snakes cool, I like green eyes as well... :)  (I am trying to be original here!)  Best, --"
Aaroncrick,Kingpin13,1,-1,2009,"13:04, 11 June 2009","'''Support''' Can't see the user going crazy with the tools, although I'd like to see more content to the mainspace. I can see Kingpin helping out at [[Wikipedia:Administrator intervention against vandalism]]. '''"
Alan16,The spesh man,-1,-1,2009,"20:40, 1 September 2009","'''Strong Oppose''' &ndash; This seems like a joke to me, and if it isn't it should be. You have barely 250 edits. You could not have read about what it takes to be an admin, because if you had you would not have applied."
ERK,James Frankcom,-1,-1,2009,"23:48, 29 December 2009","'''Oppose''' In this case, I see no reason why this user needs the tools.  True, he has contributed to the content building of the project, but he has no significant history of performing any maintenance that would require him to access the tools. ''Opposition is not a bad thing.'' There is simply not enough evidence to suggest this user needs sysop tools."
Mardetanha,PeterSymonds,1,1,2009,"17:54, 16 January 2009",'''support'''--
