SRC,TGT,VOT,RES,YEA,DAT,TXT
Skomorokh,Rlendog,1,1,2010,"21:07, 13 January 2010","I concur with the_ed and Michael Q Schmidt; Rlendog has a very solid record of contributing to the encyclopaedia, has given thoughtful and sensible answers on a broad range of issues, and throws up no obvious red flags. Seems to have a calm temperament and a cautious view of administrator actions, so I don't expect there will be any attitude problems down the road. Thank you sincerely for all your work thus far Rlendog, and best of luck in the future."
MarmadukePercy,Access Denied,-1,-1,2010,"09:05, 10 November 2010","'''Oppose'''. Not enough experience to warrant the mop at this time, sorry."
True Pagan Warrior,Herostratus,1,-1,2010,"15:48, 23 June 2010","'''Support''' with the codicil that the information I have reviewed is decidedly missing what may be key information, so I may have to reconsider.  I admire the ethics underlying this reconfirmation, and do not believe that any specific BLP violations rise to the level of requiring this level of sanction.  The violations of [[WP:CIVIL]] are troubling, but I have seen far worse examples from admins that have ''not'' submitted a reconfirmation.--'''~"
RMHED,Floquenbeam,-1,1,2010,"18:57, 12 January 2010",'''Oppose''' per Q6 answer and lack of transparency.
Bubba hotep,AlexandrDmitri,1,1,2010,"14:25, 14 May 2010","'''Суппорт''' – <font color=""blue"">''B.hotep''</font> •"
LedgendGamer,Polargeo,1,1,2010,"21:56, 30 March 2010","'''Support''' - I see absolutely no real reason to not support you. You're a good editor, you can keep cool in a debate, and I see no problems with CSD or AFD. Good luck. '''''&mdash;<font color=""black"">"
Mr.Z-man,Shirik,0,1,2010,"16:20, 26 April 2010","I agree with MSGJ that the bot issue raises some potential judgment issues. In particular: No bug report was filed or developer consulted to determine why the extension wasn't working properly before the bot was written, flagged, and tested. The bot was also run in (likely) violation of Toolserver rules. While no real damage was done, the rush to judgment without consideration of alternatives is disconcerting. <span style=""font-family:Broadway"">"
Black Kite,VernoWhitney,1,1,2010,"04:09, 10 November 2010","'''Support''' - anyone that can handle the problems that come with doing copyright work should be able to handle being an admin.  And on a purely selfish note, more admins familiar with NFCC are always useful, of course."
Pilif12p,Tide rolls,1,1,2010,"22:55, 17 May 2010",'''Support!''' Well deserved.
VictorianMutant,Access Denied,0,-1,2010,"17:47, 10 November 2010","'''Neutral''' because I see no need to pile on in what is obviously a failing effort. I've seen [[User:Access Denied|Access Denied]] around a lot (haven't we all), and I think he's an asset to the project. <font face=""Verdana"">"
DGaw,The Thing That Should Not Be,1,-1,2010,"14:50, 20 October 2010",'''Support''' Had noted (and appreciated) TTTSNB's contributions before I knew of this RfA. --
Hi878,Guoguo12,-1,-1,2010,"21:50, 26 December 2010",I think a bit more experience is needed; there is nothing wrong with what you have done. ~~
Ktr101,The Wordsmith,1,1,2010,"18:28, 22 February 2010",'''Support''' No concerns or reasons not to.
Secret,Eagles247,1,1,2010,"19:10, 28 September 2010",Good football editor
Deskana,Nev1,1,1,2010,"21:23, 12 August 2010","'''Support''', largely per [http://en.wikipedia.org/w/index.php?title=Wikipedia_talk:Requests_for_adminship&diff=378595777&oldid=378595567 this]. One mistake does not a bad admin make. --"
Marcus Qwertyus,PresN,1,1,2010,"19:43, 16 November 2010",'''Support''' I have no problem with you not using edit summaries for tedious edits. That's what popups are for.
Gonzonoir,Blurpeace,1,1,2010,"09:28, 26 April 2010","'''Support''': Contribs demonstrate industrious work in undermanned areas, answers here show a level-headed approach to conflict. I don't subscribe to the ""must create audited content"" requirement, and don't think the cited RfA votes are particularly heinous."
Lambanog,Kingoomieiii,-1,-1,2010,"02:49, 23 February 2010",'''Oppose'''. Does not satisfy my criterion for relevant XfD experience.  For the second question the candidate offers WP:REDIRECT as a stronger alternative to WP:CROSS which would be more compelling absent any other essays or guidelines touching on the issue but there are others so this seems selective if understandable citation of Wikipedia help files.  Also the dismissal of the usefulness criterion seems groundless.  The usefulness criterion was given as much space as the cross-namespace item. If it only applies in 1% of cases what is it then?  A sop?  A bone to be handed out to quell worries of naive inexperienced XfD participants before the upcoming article execution?  What is that 1% theoretical case where it would qualify as a legitimate reason to keep?  To answer the candidate's question: Is the question trappy?  Yes. But it is a tricky real example selected with a purpose. As a real example there are other dimensions to the episode to consider.  In your answer to question 2 you say investigation and analysis is a strength of yours.  I was hoping to see an example of it in this case.
Slp1,Mike Cline,1,1,2010,"02:30, 7 February 2010","'''Support''' Plenty of experience and clue, suggesting that he'll quickly figure out what to do and what not to do. --"
Rodhullandemu,Favonian,1,1,2010,"23:57, 19 July 2010","'''Support.''' Seen him around, and he often gets to vandals before I do, which is commendable. No qualms about him having the mop. Content creation is not the be-all and end-all of participation here."
Rrburke,Soap,1,1,2010,"22:04, 9 June 2010",'''Support''' Pleased to support.
Andromedabluesphere440,Joe Decker,1,1,2010,"16:13, 23 July 2010",'''Support''' Okay with me. --
Deliriousandlost,The Thing That Should Not Be,1,-1,2010,"23:32, 8 February 2010","[[WP:DENY|'''an rud nár chóir go mbeadh a dhiúltú''']] <small>translation: the thing that should not be denied</small> <font face=""Georgia"">"
Iridescent,VernoWhitney,1,1,2010,"20:51, 10 November 2010","Wants to work in a specialized field, and has demonstrable knowledge of that field, and I have no concerns that if he does ""spill over"" into other areas, he'll do so in a disruptive way.&nbsp;–&nbsp;"
Newyorkbrad,Dana boomer,1,1,2010,"03:48, 29 August 2010",'''Support'''. Fully qualified candidate.
Atama,Jamesofur,1,1,2010,"17:26, 15 April 2010","'''Support''' - I feel that I can trust this person. While I weigh experience in other areas of Wikimedia less than experience here (because en.wikipedia has rules and a culture that is unique, as each wiki does) it does count for something. I'm supporting for much the same reason Soap is. -- '''"
Bejinhan,Jujutacular,1,1,2010,"04:41, 23 July 2010",'''Support''' Well-rounded editor.
Salvio giuliano,Falcon8765,1,-1,2010,"11:51, 25 August 2010","'''Support'''. I see no reasons not to. <span style=""text-shadow:grey 0.118em 0.118em 0.118em; class=texhtml"">  '''"
Valley2city,Leonard^Bloom,1,1,2010,"18:23, 24 January 2010",'''Support'''. Improved leaps and bounds since the last to RfAs. I can trust this user with the tools.
Phantomsteve,SMcCandlish,1,-1,2010,"23:22, 21 January 2010","'''Support''' I am not sufficiently convinced by the opposers to be unable to support this candidate, and the work the candidate does here is sufficient to make this a support rather than a neutral. -- '''''"
HJ Mitchell,Sam Blacketer,0,-1,2010,"14:19, 4 January 2010","'''Neutral.''' I'm a strong supporter of admins being open to recall and I'd like to see more admins do it (and a firmer consensus for a proceddure) and, based on that alone, I'd be tempted to support. In addition, your answers to most of the questions show you obviously know what you're doing with the tools and I don't think you would abuse the tools if you were re-appointed. However, I'm afraid many of the opposers raise enough reasoanble doubt that it leaves me uncertain. Thus, while I do not feel compelled to oppose, I cannot support you."
Hobit,Richardcavell,1,-1,2010,"20:49, 2 October 2010",'''support''' Could have just gotten the bit back.  Not seeing how his opinions on BLPs have been shown to have an impact on his being an admin (of which we have plenty of examples...)
Steven Walling,Panyd,1,1,2010,"21:40, 26 November 2010","'''Support''' Fantastic candidate for the mop. <font style=""font-family: Georgia"">"
Shirik,alexsautographs,-1,-1,2010,"06:20, 15 January 2010","'''[[User:Shirik/RFA|Oppose]]'''. Adminship is [[WP:NOBIGDEAL|no big deal]], but that doesn't mean it's a joke. --"
Esteffect,Ling.Nut,-1,-1,2010,"23:55, 31 October 2010","'''Oppose'''. My feeling here is that the appointment of this user would lead to drama and conflict, leading to a net negative for the Wikipedia project as a result of his adminship. I'm not sure that users whom are controversial and involved in conflicts as editors are ever suitable for adminship, actually."
Access Denied,Richwales,1,-1,2010,"07:56, 11 December 2010","'''Strong Support''' Still awaiting answer to Q7, but answer to Q5 and Q6 are spot on. Excellent balance of vandal fighting and content work."
Ceranthor,VernoWhitney,1,1,2010,"14:18, 5 November 2010","Trust the nominator, and seems like a solid editor. '''"
Student7,Everyking,-1,1,2010,"02:09, 20 January 2010",'''Oppose'''. Seems a bit too controversial for admin. We have a sufficient number of admins with a pov. We don't need more IMO.
MC10,DeltaQuad,1,-1,2010,"01:29, 3 August 2010","'''Support''' – Great work in ACC; you seem to have a clue here. Since you state you would be working in AIV, I would have usually have liked a few thousand more edits, but since edit count does not matter, and you are a trustworthy editor, I'm fine that you do not have as many edits as some of the other RFA nominees that work in anti-vandalism do. <span class=""plainlinks"">—'''<font color=""#9370DB"">[[User:MC10|MC10]]</font> <small><font color=""#4169E1"">([[User talk:MC10|T]]•[[Special:Contributions/MC10|C]]•"
Aiken drum,The Utahraptor,-1,-1,2010,"15:12, 28 October 2010","'''Oppose''' Q4. I do think though, that bashing of DYK belongs elsewhere. I for one don't think much of it at all and believe it should be replaced with good articles instead, but that's for another place."
Atama,Tim Song,1,1,2010,"03:08, 5 March 2010","'''Support''' - I understand the opposes, but I guess I set the bar lower for content contribution. I look for any evidence of actual article creation, and creating a reasonable sourced stub of a notable subject passes for me. Aside from that, Tim has had plenty of great contributions to non-article space and I've seen firsthand his temperament and good reasoning. No reason to object to adminship. -- '''"
Esteffect,TransporterMan,1,-1,2010,"21:26, 29 September 2010",'''Support'''. I see no reason why not.
