SRC,TGT,VOT,RES,YEA,DAT,TXT
BQZip01,Catfish Jim and the soapdish,1,1,2011,"21:52, 30 April 2011","'''Support''' per answer given to Q16 (and all the other answers too) <span style=""background-color: maroon; color: white"">"
Will Beback,Drmies,1,1,2011,"01:58, 24 May 2011",'''Support''' I often see this editor doing good work and offering sensible input. &nbsp; <b>
Snottywong,Boing! said Zebedee,1,1,2011,"04:31, 23 February 2011",'''Support''' No concerns about this candidate.
Colonel Warden,Steven Zhang,-1,-1,2011,"18:41, 6 November 2011","'''Oppose''' Seems too inexperienced.  For example, he wants to be closing AFDs but he doesn't seem to have much experience of that forum."
DARTH SIDIOUS 2,Neelix,1,1,2011,"08:45, 25 February 2011",'''Support'''. Simply awesome work done for Wikipedia. '''''
Hut 8.5,Redrose64,0,1,2011,"16:11, 8 October 2011","'''Neutral''' candidate has very little experience of the article deletion process: only a handful of speedy deletion tags (the only mainspace page tagged, [[Comet Awards]], was a redirect), [http://toolserver.org/~snottywong/cgi-bin/afdstats.cgi?name=Redrose64&max=250&startdate=&altname= 7 AfD comments], and the only PROD participation I can see is removing a PROD that was incorrectly reinstated and endorsing the PROD of [[Iwade Railway Station]] which was added by someone else. There is also some participation in the processes regarding non-article namespaces such as CFD and TFD. Now that's not necessarily a problem, and there are occasional administrators who never delete articles, but the candidate clearly stated that they wanted to handle article deletion in their question answers. If this RfA does pass then I strongly recommend that Redrose64 get more experience of the article deletion process by participating in AfD discussions or by doing [[WP:NPP|new page patrol]] before deleting any articles and the fact that they've agreed to do this above is the reason I'm not opposing. '''''<font color=""#FF0000"">"
Reaper Eternal,The Bushranger,1,1,2011,"18:01, 16 February 2011","'''Support''' - Works a lot with DYK, which does need admins."
White Shadows,Gonzonoir,1,1,2011,"01:46, 27 January 2011",'''Support''' No issues that I can see.--
Shadowjams,Redrose64,1,1,2011,"01:24, 9 October 2011",'''Support''' - Confident they won't abuse tools.
Deb,Smartse,1,1,2011,"12:42, 27 January 2011",'''Support''' - looks fine to me.
Master&Expert,Buggie111,1,-1,2011,"05:25, 24 December 2011","'''Support''' &mdash; Clearly a dedicated contributor and will likely do a very good job. I have to be honest and say that Kudpung's oppose does concern me somewhat, but I think Buggy will internalize it and be more cautious in the future. For that reason, I'm supporting this RfA."
Ceranthor,Bahamut0013,1,1,2011,"02:01, 8 April 2011",Trustworthy and well-rounded. '''
Pharaoh of the Wizards,5 albert square,1,1,2011,"12:20, 6 February 2011",'''Support''' Trust the nom of HJ Mitchell and see no concerns.Feel the project will only gain with the user having tools.
Egg Centric,The Bushranger,1,1,2011,"17:36, 17 February 2011","'''Support''' - trustworthy and competent <span style=""background-color:silver;color:black;"">"
Ktr101,DeltaQuad,1,1,2011,"04:51, 13 May 2011",'''Support''' An undeniable support as he has done so much for the project.
Basket of Puppies,ErrantX,1,1,2011,"02:03, 14 February 2011",'''Support''' Adminship is no big deal and you looks to be trustworthy.
Tofutwitch11,Anomie,1,1,2011,"17:11, 24 September 2011",'''Support''' Por que no?
Ultraexactzz,28bytes,1,1,2011,"16:56, 7 June 2011","'''Support'''. High praise indeed, looking at both your nomination and your nominators. I see nothing to indicate that you'd be anything other than a fine admin. Good luck."
Katarighe,Latish redone,-1,-1,2011,"02:49, 23 November 2011",'''Oppose''' -- [[WP:NOTNOW]] and [[WP:SNOW]] and concerns with the block log. --
Turningpointe,Salvio giuliano,-1,1,2011,"14:24, 1 April 2011",I completely agree with NigelPScott! This editor is far too biased to serve as an administrator. Wikipedia's reputation for neutrality would suffer with this editor as an administrator.
Wayne Slam,ErrantX,1,1,2011,"16:08, 13 February 2011",'''Support''' No issues here.
Eagles247,Coolguy22468,-1,-1,2011,"16:37, 9 October 2011",'''Oppose''' per the inability to follow the instructions for this RfA correctly. '''
Swarm,Kudpung,-1,1,2011,"21:45, 26 February 2011",'''Oppose''' per the concerns with temperament raised above. ''
Ktr101,Steven Zhang,1,-1,2011,"04:46, 8 November 2011",'''Support''' Enough time has passed that I can support him with no reservations.
Reaper Eternal,Glane23,-1,-1,2011,"17:10, 16 February 2011","'''Weak oppose''' - I'm sorry, but per [http://en.wikipedia.org/wiki/User_talk:Glane23/Archive_2#IP_edits_to_Squanto this]. {{user|HJ Mitchell}}'s comments and the gaffe in Q #1 would have put me in neutral, but that edit was ~1 month ago and explicitly violated [[WP:DRC]]. Maybe in a few months, after you've brushed up on policies, I'll be happy to support! (By the way, to the people opposing over ""automated percentages"", would you support a candidate with 5000 non-automated edits or a candidate with 10,000 non-automated edits and 30,000 automated edits?)"
MauchoEagle,SarekOfVulcan,1,1,2011,"21:09, 3 May 2011","'''Support''' - Why not? ''<font face=""times new roman"">"
Geni,Woe90i,1,-1,2011,"18:32, 28 October 2011",'''weak support'''competent enough enough. Although edit waring at [[Indian Air Force]] is cause for concern especially given earlier issues on the same article in May 2010.©
Themfromspace,5 albert square,1,1,2011,"22:21, 4 February 2011",'''Support''' no issues. '''
Jarkeld,Boing! said Zebedee,1,1,2011,"19:42, 22 February 2011",'''Support'''. As 28bytes said: seen him around & seems suitable to wield the mop.
Prodego,Sadads,1,1,2011,"04:44, 16 May 2011",
BuickCenturyDriver,Fæ,1,1,2011,"01:20, 15 March 2011",Fæ looks like a good editor to me.  Good luck.  &ndash;
Sven Manguard,Fluffernutter,1,1,2011,"22:16, 15 August 2011",'''Support''' Always nice to have friends with power tools. Also per my philosophy that if someone can be trusted with OTRS access they can be trusted with pretty much any other rights we've got.
Hokeman,Richwales,1,1,2011,"23:03, 17 September 2011","'''Support''' Same rationale as last time: Long-term commitment to Wikipedia (3/'05), cerebral answers to questions--"
Porchcrop,DeltaQuad,1,1,2011,"08:19, 17 May 2011",'''Support''' - Has done alot of good work. Will be a good admin. -
WereSpielChequers,Moxy,1,-1,2011,"16:18, 28 May 2011","'''Support''' longterm, civil and very active wikipedian with a clean blocklog. Some opposers have raised concerns about communication, having read Moxy's talkpage I don't share those concerns. I see this candidate as an effective and friendly communicator, typos on talkpages and even their user page do not make me doubt Moxy's ability to use the tools. Perfection is not required, trustworthy civil and clueful should be all we require. ''"
Frankie,Jimp,1,1,2011,"17:02, 9 June 2011","'''Support'''. Has a very valid need of a subset of the tools, and nothing in the history or his demeanor suggests that he would misuse the rest -"
Creation7689,Peridon,1,1,2011,"16:16, 8 March 2011",'''Support''' Looks like a good experienced editor. =]
Ankit Maity,Bahamut0013,1,1,2011,"12:53, 10 April 2011",'''Support''' - Although I have been editing articles frequently from Feb 2011 I feel that his conributions to Wikipedia are excellent enough to give him the admin rights. And I am confident enough to tell he's trustable.
Minimac,Gimme danger,0,1,2011,"17:22, 8 January 2011","'''Neutral''' You appear to get deletion right, you have been around for a while and you've edited steadily. I'm surprised that the majority of your edits are related to the article's talk page. Also, I'm curious as to what areas of the [[WP:BACKLOG]] you intend to take that requires administrative privileges. Otherwise, I see no reason to support."
Minimac,Tom Morris,1,1,2011,"17:18, 28 November 2011","'''Support''' I've met Tom before at a Meetup and there's no doubt that he has lots of Wikipedia knowledge. Combine that to the fact that he has about 3 DYKs, it is obvious that he is very enthusiastic about his work. Giving him the mop is what he deserves to have."
Rcsprinter123,Swarm,1,1,2011,"17:54, 12 October 2011","'''Support''' - Swarm is a good editor who needs the tools to continue being good. Has helped me out of a sticky spot or two, and the powers fit them just right. <font color=""#A20846"">'''"
Boing! said Zebedee,Jsfouche,1,-1,2011,"08:36, 31 May 2011","'''Support''' Candidate seems to know their way around pretty well, and has a very good understanding of the CSD criteria (misuse of G1 is one of my pet peeves). Bit of over-zealous PRODing from months ago doesn't worry me too much - I think the candidate will use the admin tools with care --"
Atlan,28bytes,1,1,2011,"15:16, 7 June 2011","'''Support''', I have no concerns.--"
Guerillero,HJ Mitchell,1,1,2011,"03:46, 5 May 2011",Will you please return to UAA --
Kudpung,Inka 888,-1,-1,2011,"10:08, 15 March 2011","'''Oppose'''. I know that  in  the past  some editors have got the mop  with  only  4,000 or so  edits, but with  bots doing  much  of the work  these days, admins need to  have good communication  and mediation  skills. With only 1,150 edits to  main  space and the majority  of the others (50%) to user talk,  and very  few to project  space, I  feel  there are not  enough  contributions of the right  kind yet  to  be able to  measure how you  would perform  as an admin. The number of RfA !votes also seems top-heavy  compared to  the rest. I  haven't  done any  further checks but  I'm  sure that  Chzz is right with  his research  and I  trust  his judgement, and Korruski makes some very  valid points.  I  think you  should consider continuing to  work  on  the aspects of Wikipedia that  you  are still  not  quite confident  with. When it when it  it  becomes routine in  a few months, and preferably with  a few nicely created articles, you  should should work  for several  more months without  the main idea of working  towards adminship. --"
Trusilver,Steven Zhang,1,-1,2011,"21:03, 5 November 2011","'''Support''' per Swarm above, who couldn't possibly have said it any better. I understand that he did something bad but it's been three years. Seriously. [[WP:STICK|Put the stick down.]] He's unlikely to be anything but a net-positive."
Trusilver,Ks0stm,1,1,2011,"07:19, 9 September 2011","'''Support''' moved from Oppose. I have some reservations about this editor, particularly surrounding Q3. But I see far, far more good than I do bad."
Orphan Wiki,January,1,1,2011,"12:11, 31 May 2011",'''Support''' - seems like a thoroughly decent and highly capable user.
Orlady,SarekOfVulcan,1,1,2011,"16:08, 5 May 2011","'''Support''' - I don't always agree with his opinions and actions -- and I don't believe he's an actual Vulcan. But Vulcans wouldn't wade in to try to prevent all-too-human conflicts from boiling over nearly as often as Sarek does. --[[User:Orlady|Orlady]] ([[User talk:Orlady|talk]]) 23:30, 2 May 2011 (UTC) Added: I should have been more explicit in saying that Sarek does a lot of valuable work as an administrator, and it would be a shame to lose him. Additionally, I surprise myself by saying that his response to Q14 demonstrates how a reconfirmation process can have value, as well as why he should be reconfirmed. The insights he has gained here regarding past errors will improve his performance in the future. --"
Wifione,Rannpháirtí anaithnid,1,1,2011,"13:35, 14 September 2011","'''Support''' Likewise, despite my initial oppose; and 70 looks better."
Guerillero,Slon02,1,-1,2011,"23:48, 6 March 2011","the opposes aren't convincing. As for content creations, i have watched him build [[Renewable energy in Russia]] to become a respectable article that is currently a GAN and looks to be a GA by the end of this discussion. --"
